DATE,Point Name,Observer,Start,TempF,Wind,Sky,Noise,Species Code,Distance Band,Total Count,min 1,min 2,min 3,min 4,min 5,min 6,min 7,min 8,min 9,min 10,After
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,YRWA,0-10 m,1,1,0,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,BTNW,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,NOCA,11-25 m,2,0,0,1,0,0,0,1,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,DEJU,11-25 m,2,0,0,2,0,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,AMCR,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,BLJA,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,CANG,FO,9,0,0,0,0,9,0,0,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,RCKI,0-10 m,1,0,0,0,0,0,0,1,0,0,0,0
10/13/2016,Triangle_y15_1,TRF,8:58,54,1,2,1,AMRO,FO,4,0,0,0,0,0,0,0,0,0,4,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,AMRO,>50 m,4,4,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,RCKI,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,CAWR,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,CAWR,11-25 m,1,0,1,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,EATO,>50 m,1,0,0,0,0,0,1,0,0,0,0,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,HOFI,>50 m,5,0,0,0,0,0,5,0,0,0,0,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,SOSP,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
10/17/2016,Triangle_y7_1,TRF,10:01,61,0,1,1,AMCR,>50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,AMCR,>50 m,2,2,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,NOCA,11-25 m,1,1,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,AMRO,25-50 m,2,0,2,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,BLJA,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,NOFL,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,PIWO,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,CAWR,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,HETH,11-25 m,1,0,0,0,0,0,1,0,0,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,NOCA,25-50 m,2,0,0,0,0,0,0,0,2,0,0,0
10/17/2016,Triangle_y15_2,TRF,10:14,62,0,1,0,HETH,25-50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,AMRO,11-25 m,3,3,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,AMRO,25-50 m,3,0,0,3,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,CAWR,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,SWTH,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,NOCA,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,GRCA,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,HOFI,FO,2,0,0,0,2,0,0,0,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,BLJA,25-50 m,2,0,0,0,0,0,0,2,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,CAWR,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/17/2016,Triangle_y15_1,TRF,10:29,63,0,1,0,COYE,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,WTSP,0-10 m,4,4,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,WTSP,11-25 m,4,4,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,WTSP,25-50 m,6,6,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,SOSP,0-10 m,2,2,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,SOSP,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,SOSP,25-50 m,2,2,0,0,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,HETH,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,RBNU,>50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,BLJA,>50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,SWSP,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,EATO,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,EABL,>50 m,2,0,0,0,0,2,0,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,HOFI,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,NOCA,11-25 m,1,0,0,0,0,0,1,0,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,RCKI,11-25 m,2,0,0,0,0,0,0,2,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,WBNU,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,AMRO,25-50 m,2,0,0,0,0,0,0,0,2,0,0,0
10/17/2016,Triangle_y7_2,TRF,10:42,64,2,1,0,COYE,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,CAWR,25-50 m,2,1,0,0,0,0,0,0,0,1,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,CAWR,>50 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,GCKI,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,EATO,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,DOWO,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,SSHA,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,BRCR,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,RCKI,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,NOCA,11-25 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Forest_Edge_2,TRF,7:24,64,0,1,0,TUTI,25-50 m,2,0,0,0,0,0,0,0,0,2,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,TUTI,11-25 m,3,3,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,WBNU,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,WBNU,>50 m,1,0,1,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,HOWR,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,NOFL,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,YRWA,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,GCKI,25-50 m,2,0,0,0,1,0,0,0,0,0,1,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,NOMO,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,WTSP,25-50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,CACH,25-50 m,2,0,0,0,0,0,0,2,0,0,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,CANG,FO,4,0,0,0,0,0,0,0,0,4,0,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,RCKI,25-50 m,4,0,0,0,0,0,0,0,0,0,4,0
10/19/2016,Forest_Edge_3,TRF,8:02,65,1,1,0,BRCR,11-25 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,GCKI,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,GCKI,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,TUTI,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,RCKI,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,BRCR,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,AMRO,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,WBNU,25-50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Forest_Edge_1,TRF,8:17,66,1,1,0,PIWO,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,TUTI,25-50 m,4,4,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,GCKI,25-50 m,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,WBNU,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,EATO,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,DEJU,25-50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,AMCR,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,CAWR,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Forest_Interior_2,TRF,8:32,67,1,1,0,CAWR,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,BRCR,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,DOWO,25-50 m,2,1,0,0,0,0,1,0,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,CAWR,>50 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,AMRO,25-50 m,4,4,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,AMRO,>50 m,10,10,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,PUFI,FO,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,YRWA,FO,1,0,0,0,0,1,0,0,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,CAWR,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,RBWO,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,WTSP,11-25 m,4,0,0,0,0,0,0,0,4,0,0,0
10/19/2016,Forest_Interior_1,TRF,8:56,67,1,1,0,YRWA,25-50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,CAWR,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,CAWR,>50 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,NOCA,11-25 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,NOCA,25-50 m,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,RBWO,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,AMRO,>50 m,4,0,0,4,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,TUTI,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,DOWO,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,CACH,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,RBWO,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Forest_Interior_3,TRF,9:09,67,1,1,0,HAWO,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,AMRO,0-10 m,4,4,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,YRWA,11-25 m,3,2,0,1,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,HETH,25-50 m,2,0,2,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,RCKI,11-25 m,2,0,2,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,NOCA,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,DOWO,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,HOFI,FO,2,0,0,0,2,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,CACH,25-50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,HETH,0-10 m,2,0,0,0,0,2,0,0,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,NOFL,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,WBNU,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,TUTI,11-25 m,1,0,0,0,0,0,0,0,0,1,0,0
10/19/2016,Original_y25_3,TRF,9:22,68,1,1,0,COYE,25-50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,WTSP,11-25 m,3,3,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,WTSP,25-50 m,3,3,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,CACH,11-25 m,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,AMRO,0-10 m,6,6,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,AMRO,11-25 m,6,6,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,AMRO,25-50 m,6,6,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,NOFL,11-25 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,WBNU,11-25 m,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,WBNU,25-50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,NOCA,11-25 m,1,0,0,0,0,1,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,BLJA,25-50 m,2,0,0,0,0,2,0,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,BLJA,>50 m,2,0,0,0,0,0,2,0,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,GRCA,11-25 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,RCKI,11-25 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,AMGO,FO,2,0,0,0,0,0,0,0,2,0,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,TUVU,FO,1,0,0,0,0,0,0,0,0,1,0,0
10/19/2016,Original_y25_4,TRF,9:36,69,1,1,0,RBNU,>50 m,0,0,0,0,0,0,0,0,0,0,0,1
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,HOFI,FO,10,2,0,5,0,0,0,0,0,0,3,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,DOWO,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,BLJA,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,AMRO,25-50 m,1,0,0,1,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,AMRO,>50 m,3,0,0,0,3,0,0,0,0,0,0,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,TRES,FO,2,0,0,0,0,0,0,2,0,0,0,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,AMGO,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,NOFL,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/19/2016,Original_y25_2,TRF,9:50,70,1,1,0,WBNU,25-50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,WTSP,25-50 m,4,4,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,WTSP,>50 m,6,6,0,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,NOCA,25-50 m,1,0,1,0,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,EABL,FO,4,0,1,0,3,0,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,AMGO,25-50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,TUTI,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,AMRO,25-50 m,2,0,0,0,2,0,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,WBNU,25-50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,EATO,25-50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,NOCA,25-50 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,BLJA,>50 m,2,0,0,0,0,0,0,0,0,2,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,PUFI,>50 m,1,0,0,0,0,0,0,0,0,1,0,0
10/19/2016,Original_y25_1,TRF,10:05,71,0,1,1,AMCR,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,CHSP,11-25 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,FISP,25-50 m,1,1,0,0,0,0,0,0,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,FISP,>50 m,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,CANG,FO,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,HOFI,FO,2,0,0,2,0,0,0,0,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,AMGO,FO,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,TUVU,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,YRWA,25-50 m,2,0,0,0,0,0,1,0,0,1,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,RBWO,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,BLJA,>50 m,2,0,0,0,0,0,0,2,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,AMRO,FO,2,0,0,0,0,0,0,2,0,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,TRES,FO,2,0,0,0,0,0,0,0,2,0,0,0
10/19/2016,Church_y15_3,TRF,10:42,74,2,1,1,PAWA,11-25 m,1,0,0,0,0,0,0,0,1,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,AMCR,>50 m,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,AMGO,FO,2,2,0,0,0,0,0,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,TUVU,FO,4,0,3,0,1,0,0,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,PUFI,FO,2,0,0,1,0,0,0,0,0,0,1,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,PAWA,0-10 m,1,0,0,0,1,0,0,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,FISP,11-25 m,2,0,0,0,1,0,0,1,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,BLVU,FO,2,0,0,0,2,0,0,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,TRES,FO,15,0,0,0,3,0,0,0,7,5,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,NOFL,>50 m,1,0,0,0,0,1,0,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,HOFI,FO,5,0,0,0,0,0,5,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,COHA,FO,1,0,0,0,0,0,1,0,0,0,0,0
10/19/2016,Church_y15_2,TRF,10:54,75,2,1,1,RSHA,>50 m,0,0,0,0,0,0,0,0,0,0,0,1
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,AMRO,FO,10,2,0,2,0,0,6,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,FISP,25-50 m,2,0,2,0,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,HOFI,11-25 m,11,0,8,0,3,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,COGR,FO,4,0,4,0,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,AMRO,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,CACH,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,AMCR,>50 m,1,0,0,0,1,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,PAWA,>50 m,2,0,0,2,0,0,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,RWBL,FO,40,0,0,0,0,40,0,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,BLJA,FO,6,0,0,0,0,0,6,0,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,SSHA,>50 m,1,0,0,0,0,0,0,1,0,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,CAWR,FO,1,0,0,0,0,0,0,0,1,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,HOFI,>50 m,4,0,0,0,0,0,0,0,4,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,PUFI,FO,1,0,0,0,0,0,0,0,1,0,0,0
10/20/2016,Mowed_y0_4,TRF,7:53,63,2,1,1,NOFL,>50 m,1,0,0,0,0,0,0,0,0,0,1,0
10/20/2016,Mowed_y0_3,TRF,8:05,64,2,1,1,SAVS,11-25 m,0,0,0,0,0,0,0,0,0,0,0,1
